统一社会信用代码,公司名称,企业年龄,注册资本数值,实缴资本数值,参保人数数值,天眼评分数值,注册地址长度,经营范围长度,经营范围分号数,经营范围中文逗号数,曾用名长度,曾用名分号数,数据来源长度,成立年份缺失,经度_数值,纬度_数值,adcode_数值,地级市代码_数值,地级市代码,adcode,经度,纬度,地区生产总值_当年价格_亿元_全市,人均地区生产总值_元_全市,科学技术支出_万元_全市,固定资产投资_万元_全市,常住人口_万人_全市,第三产业占地区生产总值的比重_全市,发明专利授权数_件_全市,国家级高新技术企业数_个_全市,技术合同成交额_万元_全市,上游关键词命中数,下游关键词命中数,中游关键词命中数,panel_latest_year,panel_years_covered,地区生产总值_当年价格_亿元_全市_mean,地区生产总值_当年价格_亿元_全市_latest,人均地区生产总值_元_全市_mean,人均地区生产总值_元_全市_latest,科学技术支出_万元_全市_mean,科学技术支出_万元_全市_latest,固定资产投资_万元_全市_mean,固定资产投资_万元_全市_latest,常住人口_万人_全市_mean,常住人口_万人_全市_latest,第三产业占地区生产总值的比重_全市_mean,第三产业占地区生产总值的比重_全市_latest,发明专利授权数_件_全市_mean,发明专利授权数_件_全市_latest,国家级高新技术企业数_个_全市_mean,国家级高新技术企业数_个_全市_latest,技术合同成交额_万元_全市_mean,技术合同成交额_万元_全市_latest,panel_patent_trend_slope,panel_patent_growth,panel_patent_avg,panel_patent_std,graph_chain_degree,graph_region_degree,graph_risk_event_count,graph_patent_degree,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
91441900MAE9W1PY5U,岭南低空经济（广东）有限公司,-1.3839861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.029753884,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,0.006070338,-0.31594878,-0.049765002,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.019035932,0.0,0.0,-0.5012125,0.0,0.0,0.0
91441900MAECTQJX3N,广东省民资低空经济发展有限公司,-1.3839861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.029753884,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,0.006070338,-0.31594878,-0.049765002,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.019035932,0.0,0.0,-0.5012125,0.0,0.0,0.0
91441900MAEG8GEK77,广东华疆低空经济有限公司,-1.3839861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.029753884,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,0.006070338,-0.31594878,-0.049765002,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.019035932,0.0,0.0,-0.5012125,0.0,0.0,0.0
91441900MAK20KJU6M,璀璨低空经济发展（广东）有限公司,-1.3839861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.029753884,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,0.006070338,-0.31594878,-0.049765002,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.019035932,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300MA5HWRQK9H,深圳市九州低空经济有限公司,-1.4088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,0.002507505,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440605MACKUJWX67,广东省湾区低空经济研究院,-1.238813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,0.22424047,0.0,0.0028542255,0.0,0.014104116,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,0.035615206,-0.31594878,-0.049765002,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,0.0069335117,0.000899998,0.0,0.0,0.014628554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013510799,0.1564891,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440523MAC9QJG88F,广东飞能低空经济发展有限公司,-1.423236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,-0.049765002,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300MAEEP8Q33W,深圳竹园新低空经济发展有限公司,-1.4088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,0.002507505,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440115MAEHUHN71L,广州低空经济产业发展有限公司,-1.238813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,0.22424047,0.0,0.0028542255,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,0.035615206,-0.31594878,-0.0018355581,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,0.0069335117,0.000899998,0.0,0.0,0.014628554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013510799,0.1564891,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300MA5GRELF2P,深圳晟坤低空经济有限公司,-1.4088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,0.002507505,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440204MAA4HQEQ44,韶关市鹏翔低空经济发展有限公司,-1.423236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,-0.049765002,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91441900MAEF1GR154,广东财富低空经济有限公司,-1.3839861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.029753884,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,0.006070338,-0.31594878,-0.049765002,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.019035932,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300312065452K,深圳兰德低空经济咨询有限公司,-1.4088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,0.002507505,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300MA5G0Y8T1X,中和领航低空经济发展（深圳）有限公司,-1.4088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,0.002507505,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300MAEDAJ7C3N,深圳适航低空经济有限公司,-1.4088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,0.002507505,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
914403000939188802,深圳恒泽荣耀低空经济有限公司,-1.4088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,0.002507505,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440101MA9UM2J74X,广东正好低空经济产业发展有限公司,-1.238813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,0.22424047,0.0,0.0028542255,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,0.035615206,-0.31594878,-0.0018355581,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,0.0069335117,0.000899998,0.0,0.0,0.014628554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013510799,0.1564891,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300MA5FP0HB4H,深圳民益低空经济发展有限公司,-1.4088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,0.002507505,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440101MA5D3K068M,城际低空经济产业发展（广州）有限公司,-1.238813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,0.22424047,0.0,0.0028542255,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,0.035615206,-0.31594878,-0.0018355581,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,0.0069335117,0.000899998,0.0,0.0,0.014628554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013510799,0.1564891,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440300MA5HNMFG3D,广东省飞的低空经济产业有限公司,-1.4088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,-0.082426906,0.0,-0.0027868468,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,-0.021123856,-0.31594878,0.002507505,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,-0.0070120823,0.000899998,0.0,0.0,-0.014688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013457334,-0.07371141,0.0,0.0,-0.5012125,0.0,0.0,0.0
91440111MADXNM8K0K,华南低空经济开发（广东）有限公司,-1.238813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051665946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13472027,0.0,0.0,0.0,0.0020596487,0.0027804275,0.22424047,0.0,0.0028542255,0.0,-0.0130306315,0.0,0.0,0.0,0.0016708942,0.0,0.0,0.0,0.035615206,-0.31594878,-0.0018355581,0.0,0.0,0.0,0.0,0.0032168338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03570692,0.0,0.0,0.0,-0.026027974,-0.028488234,0.0,0.0,0.0,0.0,-2.751168,0.0069335117,0.000899998,0.0,0.0,0.014628554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013510799,0.1564891,0.0,0.0,-0.5012125,0.0,0.0,0.0
